,username,fullName,biography,externalUrl,followersCount,followsCount,hasChannel,highlightReelCount,isBusinessAccount,joinedRecently,businessCategoryName,private,verified,profilePicUrl,postsCount,med_likes,status
307,jux_kay,Kay Kwarteng,"Scorpio 🦂
Chemical Nanoengineer | PhD @reisnerlab 
📍Cambridge",True,2150.0,2889.0,False,0.0,False,False,,True,False,True,37.0,,1
308,mah09396,mah0939,,False,57.0,1109.0,False,0.0,False,False,,False,False,True,5.0,5.0,0
309,zah_ra78z,زیبای خفته,"میخوای به ما برسی
هه
بدو تا برسی",False,240.0,6179.0,False,0.0,True,False,Lifestyle Services,False,False,True,24.0,19.0,0
310,behzad_k.m,behzadd,"اؤلومدن قورخسایدیم تورک
دوغولمازدیم...!!چاققالدان 
قورخسایدیم بوز قورد اولمازدیم👊
اصالت ترک💪",False,985.0,729.0,False,0.0,False,False,,True,False,True,7.0,,0
311,sara_49201,,,False,91.0,6230.0,False,0.0,False,False,,False,False,True,22.0,0.5,0
312,mnnm8107,,🙇😞😜😜😞😜,False,102.0,6102.0,False,0.0,False,False,,False,False,True,12.0,3.0,0
313,crjuvee7,,,False,190.0,875.0,False,0.0,False,False,,False,False,True,5.0,2.0,0
314,veeiye,VEE.,"🇬🇧/🇳🇬
Pronounced: V.I
I do whatever makes me happy.✨",False,1596689.0,564.0,False,0.0,False,False,,False,True,True,43.0,50317.0,1
315,saman89037,saman890981,,False,77.0,6309.0,False,0.0,False,False,,False,False,True,23.0,1.0,0
316,jemimamante,Jemima Mante,,False,883.0,748.0,False,0.0,False,False,,False,False,True,6.0,91.5,1
317,__sima._.hr,"sima,🦠🚴","➖⃟🕷•• 𝒚𝒐υ𝒓 ѕмι𝒍𝒆 𝒄н𝒂𝒏𝒈𝒆ѕ м𝒚 𝒘𝒐𝒓𝒍𝒅!
-𝒊𝒕 𝒘𝒂𝒔 𝒇𝒖𝒏 , 𝒖𝒏𝒕𝒊𝒍 𝒘𝒆 𝒈𝒓𝒐𝒘𝒏𝒖𝒑!
- داشت خوش میگذشت ، تا اینکه بزرگ شدیم! :))",False,381.0,2459.0,False,0.0,False,False,,True,False,True,4.0,,0
318,safoa_xo,Safoa,"Weird is the new beautiful ❤
YouTuber ⬇️",True,2016.0,2310.0,False,6.0,False,False,,False,False,True,66.0,330.0,1
319,mona139881,,,False,102.0,5287.0,False,0.0,False,False,,False,False,True,10.0,9.5,0
320,haji10580,,,False,107.0,3821.0,False,0.0,False,False,,False,False,True,4.0,1.0,0
321,sophika_naddy,Atrikpey Nadia Sophia,"Simple Lady and very friendly to everyone.
Nutritionist, Caterer, Makeup artist and Fashion and Designer..everybody deserve love",False,434.0,570.0,False,1.0,False,False,,False,False,True,35.0,34.0,1
322,scripp_t,Kay.Boateng❤️🇬🇭 #DEYA🦅,"||EVENT MC🎤|| ||MARKETER|| 
Manager @emmnockpowercomltd",False,33845.0,4787.0,False,10.0,True,False,Business & Utility Services,False,False,True,894.0,446.0,1
323,lovelace_jnr,Prince Lovelace Tetteh Junior,"Jesus😇
Love😄💖
Poetry👋✍
Movies😎
Dance💃
Fifa🙌
Music🎼",False,781.0,707.0,False,0.0,False,False,,False,False,True,36.0,130.5,1
324,theroaming_ambassador,Meg Cobbinah,"A foodie journey that will tickle your senses 🍽🍹🥂
|| Food reviews ||
|| Content creation ||
📞+233243251118",False,2490.0,2052.0,False,10.0,False,False,,False,False,True,939.0,48.5,1
325,lookingforavala,Avala,"“No More” video out now🔥🔥
avalamusics@gmail.com
-Influencer by day -😌",True,378571.0,1235.0,False,9.0,False,False,,False,True,True,175.0,1837.0,1
326,gooo.o1378,,,False,57.0,1497.0,False,0.0,False,False,,False,False,True,4.0,2.5,0
327,jkljkl.00173,jkljkl.00173,,False,87.0,6044.0,False,0.0,False,False,,False,False,True,4.0,2.0,0
328,boomb85852,,,False,48.0,1699.0,False,0.0,False,False,,True,False,True,24.0,,0
329,aaronasugre,Aaron Asugre,,False,331.0,0.0,False,0.0,False,False,,False,False,True,0.0,,1
330,_selali_evans,Selali Evans,"Scorpio💜
 Chemical engineer👩‍🔧
snapchat  sela_evans
Check out @kussel_ventures for your hair and skincare products 👇",True,1250.0,1189.0,False,3.0,False,False,,False,False,True,25.0,125.5,1
331,alex_unusual,Asogwa Alexandra A.,"𝔸𝕝𝕖𝕩 𝕌𝕟𝕦𝕤𝕦𝕒𝕝
📍𝕋𝕧 𝕡𝕖𝕣𝕤𝕠𝕟𝕒𝕝𝕚𝕥𝕪.📍ℂ𝕣𝕖𝕒𝕥𝕚𝕧𝕖 𝕕𝕚𝕣𝕖𝕔𝕥𝕠𝕣.📍ℙ𝕣𝕖𝕞𝕚𝕦𝕞 𝕚𝕟𝕗𝕝𝕦𝕖𝕟𝕔𝕖𝕣.📍ℕ𝕪𝕗𝕒.📍𝔽𝕚𝕝𝕞 𝕞𝕒𝕜𝕖𝕣.📍𝕎𝕣𝕚𝕥𝕖𝕣.📍𝕄𝕠𝕕𝕖𝕝.📍𝔻𝕒𝕟𝕔𝕖𝕣.📍ℂ𝕠𝕟𝕥𝕖𝕟𝕥 𝕔𝕣𝕖𝕒𝕥𝕠𝕣.📍𝔸𝕟𝕥𝕚 𝕓𝕦𝕝𝕝𝕪𝕚𝕟𝕘 𝕒𝕔𝕥𝕚𝕧𝕚𝕤𝕥.",True,3307728.0,1927.0,False,16.0,True,False,Creators & Celebrities,False,True,True,801.0,35825.0,1
332,denim_crafters,YOUR NO 1 JEANS SHOP IN GH,"🔵MULTI-BRAND DENIM RETAILER 
⚪️MALE & FEMALE JEANS👖 
🔵DELIVERIES ON WEDNESDAYS & SATURDAYS ONLY
❌No Refunds / Exchange Allowed on T&Cs
WhatsApp us ⬇️",True,11263.0,299.0,False,10.0,True,False,Personal Goods & General Merchandise Stores,False,False,True,2478.0,15.5,1
333,ohthatstomi,tomi☆,"living 4 Christ :) 
John 1:12 |🇳🇬
dmv—>@notredame 
i do my hair occasionally",False,15925.0,629.0,False,5.0,False,False,,False,False,True,130.0,1090.0,1
334,darell_add,Darell Addison,"👩‍⚕️ in the making, God-made✝️
Development Assistant for Africa @youifmsa 
Past President @fgmsa_gh🇬🇭
Past Local officer @scorp_fgmsa🎗
#onlygetsbetter",True,1238.0,981.0,False,8.0,False,False,,False,False,True,27.0,262.0,1
335,mykl_an,Michael Appiah,"New Account 🌟
•Engineer || Creator 
•Team Lead: @vel__concepts
•Weddings : @vel_weddings",False,483.0,464.0,False,0.0,False,False,,True,False,True,3.0,,1
336,23black_pubge,,"Pubg Mobile
TEAM_23BLAKCE
#Game play 
#scrim 
#tornoment
🇦🇫🇮🇷",False,1315.0,1950.0,False,0.0,False,False,,False,False,True,1.0,50.0,0
337,namardoglan,,,False,75.0,1973.0,False,0.0,False,False,,False,False,True,4.0,2.0,0
338,jemimaosunde,Jemima Osunde,"💎 
Doctor of Physiotherapy👩🏽‍⚕️
Actress🎬
Brand Partner📸
I am more than you can see! 
Twitter/tiktok:@jemimaosunde",True,846632.0,2891.0,False,7.0,True,False,General Interest,False,True,True,1502.0,12830.5,1
339,kamii__mirzaeii,kamii,"Gym💪
🏠turkey
Born: iran
pv",False,54.0,2512.0,False,0.0,False,False,,True,False,True,4.0,,0
340,safa_9581,safa_9581,,False,51.0,1957.0,False,0.0,False,False,,False,False,True,4.0,1.0,0
341,thjfjvvfghhbjhfbj,amin,,False,33.0,199.0,False,0.0,False,False,,False,False,True,4.0,3.0,0
342,dedeembassy,Riri,CEO of  Dede's chips embassy,False,243.0,602.0,False,2.0,False,False,,False,False,True,160.0,10.5,1
343,beauti_shop20,nafas shop,"یه بیوتی شاپ خوش اومدید🛍
به علت حذف واسطه ها با ارزان ترین قیمت",False,95.0,3726.0,False,0.0,True,False,Personal Goods & General Merchandise Stores,False,False,True,9.0,3.0,0
344,jesidamina,Jesi🦋,"🎵 Singer/songwriter ✨ 
Writer 📚 Cofounder @neptune3studios",True,17872.0,258.0,False,1.0,False,False,,False,False,True,12.0,3894.5,1
345,giselaamponsah,Gisela Amponsah🧚‍♀️,"youtuber • creator
lifestyle • fashion • beauty",True,58825.0,1225.0,False,7.0,False,False,,False,False,True,245.0,4660.0,1
346,dzormo_,THE DZORMO 🥀🇬🇭,,False,1562.0,303.0,False,0.0,False,False,,True,False,True,0.0,,1
347,queen_fibby,Addai Phoebe,Sapiosexual,False,510.0,382.0,False,2.0,False,False,,False,False,True,7.0,103.0,1
348,turk_kadeh,,"سریال ترکی دوبله و زیرنویس را بروز از ما تهیه بفرمایید
گنبد و آزادشهر  در خدمتیم 
جهت سفارش سریال دایرکت با آرشیو بی نظیر",False,587.0,1192.0,False,0.0,False,False,,True,False,True,103.0,,0
349,yamoaba,Essie Tay-Agbozo,,False,150.0,549.0,False,0.0,False,False,,True,False,True,3.0,,1
350,pastorwilliammcdowell,Pastor William Mcdowell,Lead pastor of @deeper_church,True,430315.0,546.0,False,5.0,False,False,,False,True,True,3028.0,1320.0,1
351,alialipor201,Alialipor,,False,189.0,6261.0,False,0.0,False,False,,False,False,True,22.0,6.5,0
352,malvakale4946,Agnes,Life is a journey embrace it !!!!,False,1097.0,700.0,False,0.0,False,False,,False,False,True,6.0,87.0,1
353,mona.jack13,,,False,95.0,6242.0,False,0.0,False,False,,False,False,True,4.0,3.0,0
354,aaaaaa272021,,,False,49.0,618.0,False,0.0,False,False,,False,False,True,6.0,0.0,0
355,mona_namdari_pv,Mona Namdari . Private,"Tehran
So it goes",False,110.0,6123.0,False,0.0,False,False,,True,False,True,37.0,,0
356,elmira_hemati9,,,False,44.0,605.0,False,0.0,False,False,,False,False,True,23.0,3.5,0
357,rezarazok,rezarazok,,False,109.0,5997.0,False,0.0,False,False,,True,False,True,12.0,,0
358,arta.00025,Arta25,,False,56.0,965.0,False,0.0,False,False,,False,False,True,5.0,1.0,0
359,beauty_hamedan,hamedan beauty,Beauty woman,False,1106.0,6488.0,False,0.0,False,False,,True,False,True,48.0,,0
360,lalaakindoju,Lala Akindoju,"Actor.Producer.Host
Talented.International.Bankable 
Twitter:@lalaakindoju 
AMAA 2015 Best Young Actor ; AMVCA 2016 Trailblazer",True,308021.0,2781.0,False,6.0,False,False,,False,True,True,3547.0,942.0,1
361,irezamk6,,,False,45.0,802.0,False,0.0,False,False,,False,False,True,24.0,0.0,0
362,tobibakre,Tobi Bakre,"• Actor
• Model
• Analyst
• MC/TV Host
• Published Photographer
• BOOKINGS: bookings@tobibakre.com
   08170012911",True,2193277.0,3869.0,False,6.0,False,False,,False,True,True,1155.0,17379.0,1
363,sir_djabs,TETTEH,,True,1028.0,1018.0,False,6.0,False,False,,False,False,True,12.0,204.0,1
364,obedpsych,Obed Psych of Preachers,"🎤 Lead Singer @PreachersGh
🏆 Rapper of The Year UEMA ‘21
🎨 Creative Director | @obedthecreator @tttriplepictures 
📍Burnaby, BC, Canada",True,16369.0,2466.0,False,5.0,True,False,Creators & Celebrities,False,False,True,159.0,44.0,1
365,a.dai.sha,Adaisha Miriam 🪷,"▫️Hair/makeup inspo 
▫️YouTube: Adaisha Miriam
▫️Tik Tok: adaishamiriam
▫️Book an appointment with me: @beyondbraidsnbeauty",True,53323.0,1974.0,False,4.0,True,False,Personal Goods & General Merchandise Stores,False,False,True,167.0,1264.5,1
366,mahoook78,,,False,132.0,5613.0,False,2.0,False,False,,False,False,True,24.0,2.0,0
367,adinkradoralyn,∙ 𝗔𝗗𝗜𝗡𝗞𝗥𝗔 ∙,"Jesus is King 👑 
Matthew 19:26 ✨",False,19184.0,3123.0,False,2.0,False,False,,False,False,True,9.0,52.0,1
368,agudie_bynana,𝑨𝒈𝒖𝒅𝒊𝒆 | 𝑯𝒂𝒏𝒅𝒎𝒂𝒅𝒆 𝒂𝒄𝒄𝒆𝒔𝒔𝒐𝒓𝒊𝒆𝒔,"Creativity and confidence balled into finely handcrafted jewelry and accessories
Handmade with a modern touch
Worldwide shipping available 🌎
Ghana 🇬🇭",True,2929.0,1245.0,False,23.0,True,False,Food & Personal Goods,False,False,True,187.0,83.0,1
369,sorosh.40018,Sorosh,,False,149.0,6460.0,False,0.0,False,False,,False,False,True,22.0,10.5,0
370,mooha.n9759,mooha.n9759,,False,77.0,2644.0,False,0.0,False,False,,False,False,True,4.0,2.5,0
371,kelvin_gyimah,Kelvin Gyimah,"International Human Rights Enthusiast👨‍👩‍👧‍👦⚖️
Doctoral Researcher @brunellawschool📚
Law Lecturer @westhertscollege 👨🏽‍🏫🇬🇧
Proud Ghanaian🇬🇭",False,1143.0,257.0,False,3.0,False,False,,False,False,True,27.0,102.5,1
372,gibson_crarl,Crarl Gibson,"Jesus is my Lord and Savior!
#WorkhardStayhumble 
#GodRules
#Milliby30",False,1387.0,2115.0,False,0.0,False,False,,True,False,True,41.0,92.5,1
373,samuelkoomson,,,False,103.0,137.0,False,0.0,False,False,,False,False,True,36.0,6.0,1
374,_geogreat_,George Addai,#godly #godfirst,False,481.0,424.0,False,2.0,False,False,,False,False,True,8.0,102.0,1
375,jiji_bofan,jiji bofan,ک🎲🎲🎹🎶🎨,False,183.0,6069.0,False,0.0,False,False,,False,False,True,4.0,12.0,0
376,ilia.85y,,,False,0.0,0.0,False,0.0,False,False,,False,False,True,0.0,,0
377,amir17890g,,,False,44.0,198.0,False,0.0,False,False,,False,False,True,5.0,0.0,0
378,inidimaokojie,Ini Dima-Okojie,"""Inspire! Laugh! Love! Live!!"" 🤗",True,791947.0,376.0,False,4.0,True,False,Creators & Celebrities,False,True,True,1419.0,47672.5,1
379,baran.salimii7,,,False,214.0,6301.0,False,0.0,False,False,,False,False,True,22.0,7.0,0
380,sol_ad6,Sol_ad,Az kore dar mirm,False,88.0,6970.0,False,0.0,False,False,,False,False,True,4.0,0.5,0
381,mohamad90641,,,False,67.0,5176.0,False,0.0,False,False,,False,False,True,10.0,1.0,0
382,lordia_xx,Lordia Duku,"Universal Radiant Family 🌅
Revealing the perfect knowledge of Christ. 
 Business @light.wears 
My Prescription is Jesus only 🎀❤️",False,783.0,511.0,False,4.0,False,False,,False,False,True,31.0,114.0,1
383,sanazsare9,,,False,49.0,739.0,False,0.0,False,False,,False,False,True,22.0,0.0,0
384,jemidamina,Jemima Damina ✨,"✨NEW ACCOUNT✨
A peng black girl trying to make a difference ✨
Co-founder: @neptune3studios @triplejplus 
Director/Producer: @n3sbestfriendsintheworld",True,23785.0,167.0,False,0.0,False,False,,False,False,True,26.0,4571.0,1
385,sadgh4817,sadgh,Fhuff,False,31.0,147.0,False,0.0,False,False,,False,False,True,1.0,3.0,0
386,akessethelion,Akesse Brempong,"Husband, Father, Pastor, Recording Artiste, Lecturer.  Passionate about leading people into encounters with Christ. Email:akessebrempong@gmail.com",True,103072.0,2240.0,False,4.0,False,False,,False,True,True,3592.0,525.5,1
387,nana_affulba,AFFULBA,Fashion Designer ||Bespoke Women's fashion ||Appointments/Enquiries - Monday to Saturday :9am - 6pm ||📞/WhatsApp - +233243976763,False,4667.0,2208.0,False,9.0,True,False,Personal Goods & General Merchandise Stores,False,False,True,103.0,91.5,1
388,chimezie_imo,Chimezie Imo,"International/Bankable.
AMAA Nominee 2020-Best promising Actor 
TFAA Nominee 2020 - prize for acting
📧- chimezieimo1@gmail",False,23691.0,379.0,False,2.0,False,False,,False,False,True,498.0,495.0,1
389,jonmcreynolds,Jonathan McReynolds,New single “Your World” out now!,True,1180926.0,2516.0,False,12.0,False,False,,False,True,True,1200.0,26085.5,1
390,miss_narh,Blessing Narh,"Learning the Law ⚖️
Bag Maker 👜 @st.otiko
A creative basically✨",False,1180.0,1362.0,False,5.0,False,False,,False,False,True,21.0,76.5,1
391,1384.ayda.1384,ayda,"Ayda😊
15😋
Maghror😒
Singele🙃
Mehrab😍",False,327.0,5884.0,False,0.0,False,False,,False,False,True,4.0,15.0,0
392,samaneh33245,,,False,102.0,6291.0,False,0.0,False,False,,False,False,True,21.0,5.0,0
393,raknrayfar,محمد,للتفاعل حساب,False,47.0,655.0,False,0.0,False,False,,False,False,True,6.0,0.0,0
394,reza_441133,,,False,94.0,5324.0,False,0.0,False,False,,False,False,True,25.0,2.0,0
395,niiayigabby,Nii Ayi Hammond II,#OnGod,False,964.0,1788.0,False,1.0,False,False,,False,False,True,32.0,76.5,1
396,_ghoratio_,Gee Horatio,Nothing else but JESUS 🙏,False,645.0,737.0,False,0.0,False,False,,False,False,True,7.0,127.0,1
397,officialosas,Osas Ighodaro,"Actor
Host
Producer
Entrepreneur
Humanitarian
Founder of @JoyfulJoyFdn
💕💚AKA💕💚 
Snapchat / Twitter: @officialosas 
OfficialOsas@gmail.com - Manager",True,1095513.0,2086.0,False,61.0,True,False,,False,True,True,3011.0,18823.0,1
398,reza12_43,,,False,92.0,5771.0,False,0.0,False,False,,False,False,True,6.0,2.0,0
399,_o_m_davis_,@OPAR_KU,"My biggest assets are God and my brain, and man is about to maximize them!",False,585.0,663.0,False,1.0,False,False,,False,False,True,6.0,130.5,1
400,sanaa.hasani,,"Law student📚
Single👸
esfahan💎
Khordadii🧚‍♂️",False,120.0,6253.0,False,0.0,False,False,,True,False,True,22.0,,0
401,hamed.tabrizi.fan.page,,Amirrr loveeeeexkckdjjdjcjfdj,False,93.0,3631.0,False,0.0,False,False,,False,False,True,10.0,1.5,0
402,borteykharis,Sheila Bortey-Kharis,"Worship Leader, song writer, youth mentor Subscribe to AfroThrills YouTube channel for my videos. #GodMostHigh #gospelmusic",True,123.0,152.0,False,0.0,False,False,,False,False,True,10.0,15.0,1
403,poorianv777,gholi,,False,47.0,782.0,False,0.0,False,False,,False,False,True,4.0,0.5,0
404,mohamadhoseaini1400,,,False,61.0,2584.0,False,0.0,False,False,,False,False,True,5.0,2.0,0
405,adis_beauti,Adis_hair_keratin,"کراتین ✋
بوتاکس 💕
پلکسی🌟 
ارگان تراپی 
کلاژن تراپی 😎
پروتئین تراپی 
احیا و صافی انواع موها با بهترین مواد و بالاترین ماندگاری 👑
#rasht_gilan",False,832.0,1021.0,False,3.0,True,False,Lifestyle Services,False,False,True,7.0,15.0,0
406,solasobowale,Sola Sobowale,,True,1572539.0,624.0,False,0.0,True,False,Creators & Celebrities,False,True,True,1238.0,3372.0,1
407,hhggcgghhhgfff,hhggcgghhhgfff,,False,110.0,6324.0,False,0.0,False,False,,False,False,True,23.0,3.0,0
408,philiplarkai,Philip Larkai,"🇬🇭
M.D
KNUST SMD ‘21",False,969.0,993.0,False,8.0,True,False,Creators & Celebrities,False,False,True,3.0,161.0,1
409,realchidiebereaneke,Chidiebere Aneke,"Public Figure 
model  
Co-Founder 
@aneketwinsfoundation 
@atwinsdesign",True,813313.0,164.0,False,0.0,True,False,Creators & Celebrities,False,True,True,942.0,576.0,1
410,Restricted profile,,,True,,,,,,,,,,True,,,0
411,sali.no12,,,False,86.0,6523.0,False,0.0,False,False,,False,False,True,4.0,4.0,0
412,ilebayeee,ODINIYA ILEBAYE✨,"𝐁𝐁 𝐍𝐚𝐢𝐣𝐚 𝐒𝟕 𝐋𝐞𝐯𝐞𝐥 𝐔𝐩 𝐇𝐨𝐮𝐬𝐞𝐦𝐚𝐭𝐞 
Old account got hacked!
𝐎𝐟𝐟𝐢𝐜𝐢𝐚𝐥 𝐅𝐚𝐧𝐩𝐚𝐠𝐞 @bayetribedaily
@odiniyailebayefashion",False,144928.0,80.0,False,0.0,False,False,,True,False,True,6.0,,1
413,__ladymay1,LADY MARY,"I can’t think of any better representation of beauty than someone who is unafraid tobeherself
|Enterpreneur||Philantropist|@awula_k__gh @Affirmation",True,1106.0,1412.0,False,5.0,False,False,,False,False,True,72.0,3.0,1
414,iamefaiwara,EFA IWARA,"Actor. Rapper. Super hero
#TripleThreatEFA",True,217295.0,2375.0,False,0.0,False,False,,False,True,True,2267.0,1974.5,1
415,reza14_43,,,False,58.0,5808.0,False,0.0,False,False,,False,False,True,22.0,1.0,0
416,kie_kie__,Bukunmi Adeaga-Ilori,"Content creator
Event & TV Host @kie_kie_tv_
Brand influencer
Actor
Twitter: @iamkiekie_
CD: @accostcollection 
FOR BOOKINGS: CLICK CONTACT BUTTON",True,1937588.0,1801.0,False,15.0,False,False,,False,True,True,2515.0,69071.0,1
417,mandana_m2000,⁦🕊️⁩ مـانــدانــا ⁦🕊️⁩,".
☆☆ Be your self ☆☆
.
❤️💫",False,65.0,1141.0,False,0.0,False,False,,True,False,True,0.0,,0
418,emcee_bosa,MC Bosa,,False,775.0,1037.0,False,2.0,False,False,,False,False,True,60.0,36.0,1
419,annmarienaa,Ann Marie Naa Dromo,"Ann Marie Naa🇬🇭 
Nurse 👩‍⚕️💉💉💊. 
Entrepreneur 💸💶 CEO @mariestrendz 
God’s own babe❤️❤️😍😍
Small girl with a big God 🙌🏽🙌🏽
God’s favorite 😻",False,798.0,456.0,False,5.0,False,False,,False,False,True,29.0,85.0,1
420,peee_eey,Papa Yaw Opoku-Bona,,False,137.0,196.0,False,0.0,False,False,,False,False,True,0.0,,1
421,sinnahk,Sinnah Koroma,"Fashion | Lifestyle 
📩 sinnahkbusiness@gmail.com",True,61064.0,687.0,False,3.0,False,False,,False,False,True,251.0,2948.5,1
422,ali_49201,,,False,93.0,4946.0,False,0.0,False,False,,False,False,True,22.0,0.0,0
423,solmz._.zlf,ѕοℓмαz zοℓƒαgαяι,".
19
.
gяαƒιτγ
.",False,149.0,6233.0,False,0.0,False,False,,False,False,True,0.0,,0
424,Restricted profile,,,True,,,,,,,,,,True,,,0
425,yasin.e00,,,False,53.0,3469.0,False,0.0,False,False,,False,False,True,5.0,1.0,0
426,Restricted profile,,,True,,,,,,,,,,True,,,0
427,khanomgol.20,🎀arezo🎀,,False,0.0,3802.0,False,0.0,False,False,,True,False,True,3.0,,0
428,aseye_golden,Paulina Drah,"❤Godlover
❤Goal Getter
❤Love business and working with my hands😅
HEBREWS 13:5🙏
Follow my business page @goldens_bissap",False,1342.0,1316.0,False,2.0,False,False,,False,False,True,64.0,158.5,1
429,abla_dzidzi,Dzifa✨,"|student leader|
God girl😇
May 13🎉
Entrepreneur😊 @zaffre_nails
Tarus♉
Makeup lover 💄
Twitter:dzi.xx
B. Acc @mz_abla",False,1715.0,563.0,False,5.0,False,False,,False,False,True,121.0,41.5,1
430,ali774026,,"Astor
Hftyi
Sin",False,158.0,5822.0,False,0.0,False,False,,False,False,True,0.0,,0
431,0n_77881,فطوم♥️🖤,"لا تغير نفسك بسبب شخص ..
ولا تقلد احد ..
ولا تتبع اي كلام تسمعه ..
ولا تاذي نفسك بسبب شخص ..",False,90.0,6228.0,False,0.0,False,False,,False,False,True,4.0,3.5,0
432,Restricted profile,,,True,,,,,,,,,,True,,,0
433,adjoabirago,VaNessa👸🏽🇬🇭,"Fashion Designer /Photo model/comms assistant. An epitome of Grace, humility & elegance. 
Miss Malaika 2018 delegate/Snapchat-vhar_nessah. @easy_bubu",False,6824.0,533.0,False,3.0,False,False,,False,False,True,21.0,1076.5,1
434,dashali___joker,soltan,"😊همیشه بخند حتی اگه غم داری🙂
پیج رسمی داش علی 👈
👉👉👉👉👉👉👉@dashaliactor 👈👈👈👈👈👈",False,227.0,7249.0,False,0.0,False,False,,True,False,True,10.0,,0
435,amahihezuo,Iheyzuo Amarachi,"▪️Actor |beauty |lifestyle                                 ▪️Child:@amah_zonhairs 
▪️ @blaqambiencecandles",True,61949.0,277.0,False,7.0,False,False,,False,False,True,30.0,9195.0,1
436,the_odditty,Sofi 📍DC/NY,"Ur new Odd BFF ✨❤️
•Model •Confidence •Lifestyle •Chaos
📧- theodditty@a3artistsagency.com
Find me on TikTok/YouTube",True,285671.0,1805.0,False,9.0,False,False,,False,True,True,550.0,11657.0,1
437,mohamad990046,,,False,100.0,5594.0,False,0.0,False,False,,False,False,True,5.0,0.0,0
438,h__mm3060,,,False,78.0,5138.0,False,0.0,False,False,,False,False,True,4.0,3.5,0
439,na1111hid,,,False,47.0,1872.0,False,0.0,False,False,,False,False,True,4.0,1.5,0
440,hjjriri,ااا,,False,75.0,6988.0,False,0.0,False,False,,False,False,True,13.0,0.0,0
441,jackieappiah,Jackie Appiah,,False,9772821.0,433.0,False,5.0,False,False,,False,True,True,1450.0,40213.5,1
442,shooka.saberii7,Asal.saberii7,,False,53.0,6114.0,False,0.0,False,False,,True,False,True,22.0,,0
443,roy_a666,,,False,0.0,0.0,False,0.0,False,False,,True,False,True,0.0,,0
444,sbm2021s2,sbm2021s,👇,False,181.0,7319.0,False,0.0,False,False,,False,False,True,92.0,32.0,0
445,lottysaved,LORRETA ABENA KYEI,"God's own, dweller
Entrepreneur 🌏🌍
I owe you nothing but love💝
SC: abena-tiwaah",False,1052.0,495.0,False,0.0,False,False,,False,False,True,26.0,55.5,1
446,kimia_78_a,K Y M Y A👑,"🌍Mhr mahy
ݕحۡث ایۡن نیۡس ڪۡع ݩدارمټ ݕحث ایۡنع ڪع ڪݪ شهږۡ دارۡنݓ|•♠",False,125.0,6340.0,False,0.0,False,False,,False,False,True,5.0,44.0,0
447,hairsmith_gh,HairSmith,"❣️Pro-Hairstylist
❣️Bridal, wedding guest 
❣️Wig making
Serving looks one strand at a time
Contact: 0273836121     
Available to travel",False,1681.0,912.0,False,11.0,True,False,Lifestyle Services,False,False,True,181.0,55.5,1
448,chris_tiiti,christiana nartey,Choose Love❤,False,860.0,812.0,False,0.0,False,False,,False,False,True,113.0,72.0,1
449,chkur_godal,godal,سریال  گودال,False,179.0,363.0,False,0.0,False,False,,False,False,True,0.0,,0
450,mizvick,Victoria Eze,"StoryTeller
Masterpiece, Work in Progress..... Simultaneously.",True,91461.0,641.0,False,1.0,False,False,,False,True,True,319.0,1341.0,1
451,naser_joon2,,,False,82.0,4354.0,False,0.0,False,False,,False,False,True,4.0,0.0,0
452,0n_77886,زنوب♥️,"لا تغير نفسك بسبب شخص ..
ولا تقلد احد ..
ولا تتبع اي كلام تسمعه ..
ولا تاذي نفسك بسبب شخص ..",False,98.0,5734.0,False,0.0,False,False,,False,False,True,4.0,6.5,0
453,travisgreenetv,Travis Greene,"+ @drjackiegreene 💍
+ @4wardcity ⛪️
+ @forwardcitymusic 🎸 
Contact: info@travisgreene.tv",True,1533220.0,792.0,False,9.0,False,False,,False,True,True,5784.0,1739.0,1
454,mz_tsotsoo,Mz_tsotsoo,"God's baby girl 
Gospel Music 🔴singer 🔴entrepreneur 
CEO @dee_sparklesgh 
 @dee_dharling
https://youtu.be/tIi7pqEOnXU",False,1094.0,1305.0,False,0.0,False,False,,True,False,True,119.0,68.0,1
455,manuel_theitguy_,Manuel Mawunyako,"IT & Security Solutions Provider | Obviously not a Nerdy Techie | Loves Music | Adventure | Humane |
🎥YouTube/Business Account:@mannytech_solution",True,1842.0,996.0,False,0.0,False,False,,False,False,True,66.0,147.5,1
456,zipline_ghana,Zipline Ghana,@zipline's instant delivery service transforming the way goods move in Ghana,True,438.0,87.0,False,0.0,True,False,Personal Goods & General Merchandise Stores,False,False,True,49.0,31.0,1
457,neda.baghri.pv,ₙₑda,"tatality 
@khosrokhan969 
sohrab MJ",False,60.0,2151.0,False,0.0,False,False,,False,False,True,4.0,17.0,0
458,amartey_ayittah,Amartey,One simple act of kindness can make a significant impact on an entire generation.❤️,False,382.0,308.0,False,0.0,False,False,,False,False,True,8.0,55.5,1
459,susaneblikk,jojo,Jojoba,False,122.0,6082.0,False,0.0,False,False,,False,False,True,4.0,6.0,0
460,mohammad.alavinejad,mohammad.alavinejad,هنر کلید فهم زندگیست,False,139.0,662.0,False,0.0,False,False,,True,False,True,9.0,,0
461,_iamadwoaagyeiwaa,AGYEIWAA KODIE,"God’s favorite (Ezekiel 36:30)
Aries ♈️ finest
Kadie👸      👻Onlyprissy1
Follow @kadie_strands 
@chicpick_addition",False,845.0,944.0,False,0.0,False,False,,True,False,True,6.0,,1
